image_path,score,x1,y1,x2,y2
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000227/coordinate_20000227_175222.png,0.8592,405,91,561,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000227/coordinate_20000227_155317.png,0.7119,458,232,542,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000227/coordinate_20000227_090515.png,0.6116,43,77,103,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000227/coordinate_20000227_135318.png,0.6026,750,14,862,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000227/coordinate_20000227_235212.png,0.7009,759,14,836,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000227/coordinate_20000227_005402.png,0.6356,0,32,144,455
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000227/coordinate_20000227_125317.png,0.8334,762,79,855,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001223/coordinate_20001223_060437.png,0.6179,539,202,574,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001223/coordinate_20001223_165137.png,0.8528,743,55,839,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001223/coordinate_20001223_092839.png,0.8434,771,83,882,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001223/coordinate_20001223_170325.png,0.8685,746,15,843,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001223/coordinate_20001223_232724.png,0.6895,790,217,854,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001223/coordinate_20001223_090449.png,0.8055,779,184,878,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001019/coordinate_20001019_032414.png,0.6867,635,133,749,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001019/coordinate_20001019_082352.png,0.6556,110,226,194,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001019/coordinate_20001019_052351.png,0.7180,630,84,751,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001019/coordinate_20001019_132500.png,0.6667,115,144,217,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001019/coordinate_20001019_090351.png,0.6298,666,209,741,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001019/coordinate_20001019_034750.png,0.6248,634,127,750,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001019/coordinate_20001019_124748.png,0.6716,119,164,213,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001019/coordinate_20001019_222310.png,0.6198,144,263,202,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001019/coordinate_20001019_122342.png,0.7164,119,193,209,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001019/coordinate_20001019_150318.png,0.8132,646,250,763,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001019/coordinate_20001019_152312.png,0.7571,633,234,768,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000725/coordinate_20000725_085247.png,0.6649,613,201,665,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000725/coordinate_20000725_195255.png,0.6093,52,14,143,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000725/coordinate_20000725_050524.png,0.7186,547,232,711,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000725/coordinate_20000725_103016.png,0.7211,199,247,269,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000725/coordinate_20000725_025319.png,0.6685,508,22,776,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000725/coordinate_20000725_035328.png,0.6321,458,249,564,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000725/coordinate_20000725_015319.png,0.8196,495,20,764,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000725/coordinate_20000725_193043.png,0.7434,60,16,150,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000725/coordinate_20000725_173155.png,0.6234,80,219,125,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001024/coordinate_20001024_152442.png,0.6047,338,145,380,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001024/coordinate_20001024_082455.png,0.7620,233,160,370,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001024/coordinate_20001024_160443.png,0.7453,330,27,385,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001024/coordinate_20001024_232552.png,0.7215,307,20,397,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001026/coordinate_20001026_012709.png,0.6585,163,190,286,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001026/coordinate_20001026_174951.png,0.8933,179,63,415,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001026/coordinate_20001026_064952.png,0.8102,147,40,340,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001026/coordinate_20001026_034959.png,0.6660,151,145,334,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001026/coordinate_20001026_122558.png,0.7179,190,17,294,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001026/coordinate_20001026_052553.png,0.6580,853,92,930,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001026/coordinate_20001026_052553.png,0.6318,697,154,760,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001026/coordinate_20001026_142553.png,0.6389,730,92,773,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001026/coordinate_20001026_000551.png,0.6158,184,225,280,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000723/coordinate_20000723_170458.png,0.7239,3,241,113,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000723/coordinate_20000723_015251.png,0.6004,676,133,725,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000723/coordinate_20000723_110626.png,0.6338,666,277,723,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000723/coordinate_20000723_152851.png,0.6185,5,244,99,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000723/coordinate_20000723_112852.png,0.7987,660,234,732,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000723/coordinate_20000723_075254.png,0.6662,348,14,624,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000401/coordinate_20000401_080552.png,0.7711,328,197,458,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000401/coordinate_20000401_120548.png,0.6582,4,238,74,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000401/coordinate_20000401_133112.png,0.7815,266,36,463,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000401/coordinate_20000401_003016.png,0.6472,340,171,410,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000401/coordinate_20000401_172949.png,0.6145,307,134,422,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000401/coordinate_20000401_103132.png,0.7774,334,216,433,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000401/coordinate_20000401_222957.png,0.6168,349,240,408,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000401/coordinate_20000401_230547.png,0.7595,350,160,421,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000401/coordinate_20000401_005358.png,0.6365,337,140,415,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000401/coordinate_20000401_115354.png,0.6660,0,261,84,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000401/coordinate_20000401_122958.png,0.6186,294,207,384,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001212/coordinate_20001212_124956.png,0.6880,323,92,498,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001212/coordinate_20001212_132741.png,0.7518,300,14,500,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001212/coordinate_20001212_140514.png,0.7604,329,26,499,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001212/coordinate_20001212_030556.png,0.6283,287,17,495,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001212/coordinate_20001212_110556.png,0.7146,154,77,320,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001212/coordinate_20001212_002554.png,0.8268,302,15,491,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001212/coordinate_20001212_122558.png,0.6282,352,139,489,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001212/coordinate_20001212_084945.png,0.7988,205,244,282,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000829/coordinate_20000829_015315.png,0.6003,110,14,159,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000829/coordinate_20000829_133038.png,0.6402,718,261,765,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000829/coordinate_20000829_085328.png,0.8491,462,87,732,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000829/coordinate_20000829_115322.png,0.8645,82,78,243,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000829/coordinate_20000829_172918.png,0.7056,713,220,777,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000829/coordinate_20000829_125323.png,0.8314,77,17,244,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000829/coordinate_20000829_160519.png,0.8085,222,257,302,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000831/coordinate_20000831_103040.png,0.8019,214,97,343,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000831/coordinate_20000831_045324.png,0.6707,121,213,188,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000831/coordinate_20000831_065324.png,0.8471,259,224,353,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000831/coordinate_20000831_230454.png,0.8357,272,205,374,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000831/coordinate_20000831_090528.png,0.7359,220,240,318,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000831/coordinate_20000831_055324.png,0.7031,369,134,409,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000831/coordinate_20000831_222855.png,0.7967,271,250,373,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000831/coordinate_20000831_195314.png,0.6819,529,279,623,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000831/coordinate_20000831_212855.png,0.8645,480,150,598,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000216/coordinate_20000216_095345.png,0.6202,136,220,282,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000216/coordinate_20000216_105345.png,0.7421,590,252,672,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000216/coordinate_20000216_052957.png,0.6304,709,68,757,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000216/coordinate_20000216_170550.png,0.7009,14,248,62,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000216/coordinate_20000216_013113.png,0.6262,823,126,885,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000219/coordinate_20000219_133001.png,0.8024,37,129,277,461
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000219/coordinate_20000219_175252.png,0.6439,638,17,768,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000219/coordinate_20000219_165252.png,0.7819,638,42,769,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000219/coordinate_20000219_140450.png,0.6954,65,81,282,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000219/coordinate_20000219_172853.png,0.7039,635,16,770,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001023/coordinate_20001023_014849.png,0.7934,239,70,350,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001023/coordinate_20001023_004854.png,0.6725,240,120,340,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_023842.png,0.8206,663,176,907,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_232853.png,0.6020,866,51,930,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_000855.png,0.6255,675,197,750,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_085847.png,0.7936,767,126,848,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_200847.png,0.8347,600,165,754,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_084859.png,0.8048,767,180,845,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_160856.png,0.7057,683,15,898,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_160856.png,0.6710,672,16,888,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_022854.png,0.8523,679,223,886,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_025851.png,0.6838,672,131,916,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_004857.png,0.7254,618,30,764,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_030855.png,0.7237,642,87,916,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_235851.png,0.7604,869,16,929,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_012844.png,0.7188,621,18,772,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_211844.png,0.7374,578,65,755,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000618/coordinate_20000618_145842.png,0.6429,706,120,815,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000607/coordinate_20000607_042950.png,0.6106,15,105,122,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000607/coordinate_20000607_155357.png,0.6601,10,119,120,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000607/coordinate_20000607_175355.png,0.7506,361,155,508,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_195251.png,0.6502,548,114,683,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_092848.png,0.8002,556,106,774,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_102846.png,0.8658,589,246,769,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_150453.png,0.6763,300,91,426,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_150453.png,0.6710,55,227,121,461
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_100446.png,0.6614,550,17,742,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_135246.png,0.7938,307,145,424,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_090446.png,0.7776,556,180,776,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_090446.png,0.6244,193,18,337,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_115246.png,0.8397,568,14,796,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_095246.png,0.7902,542,30,771,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_095246.png,0.6356,684,182,751,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_152846.png,0.8386,298,59,428,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_155256.png,0.8588,297,52,429,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_162852.png,0.8756,297,37,429,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_140447.png,0.8307,305,139,422,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_160452.png,0.8543,298,43,429,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000118/coordinate_20000118_120446.png,0.7059,593,95,794,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001020/coordinate_20001020_004718.png,0.7367,141,210,230,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001020/coordinate_20001020_032309.png,0.7608,113,17,266,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001020/coordinate_20001020_060311.png,0.6746,113,16,267,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001020/coordinate_20001020_100311.png,0.7830,687,217,820,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001020/coordinate_20001020_054718.png,0.7530,113,17,269,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001020/coordinate_20001020_202314.png,0.6368,734,16,852,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001020/coordinate_20001020_034716.png,0.7259,111,15,265,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001020/coordinate_20001020_132437.png,0.6787,472,73,834,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001020/coordinate_20001020_120310.png,0.6362,496,134,825,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001020/coordinate_20001020_104714.png,0.6488,639,197,833,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001020/coordinate_20001020_022314.png,0.6469,125,146,252,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000716/coordinate_20000716_120526.png,0.7199,176,105,348,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000716/coordinate_20000716_052914.png,0.6022,326,95,439,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000716/coordinate_20000716_202917.png,0.7272,265,242,322,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000716/coordinate_20000716_135412.png,0.6599,167,18,274,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000716/coordinate_20000716_115325.png,0.6267,172,166,334,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000228/coordinate_20000228_112752.png,0.7446,518,178,765,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000228/coordinate_20000228_145108.png,0.7831,489,197,584,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000228/coordinate_20000228_195115.png,0.8698,472,16,593,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000228/coordinate_20000228_125142.png,0.7612,439,15,737,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000228/coordinate_20000228_105152.png,0.7969,498,242,739,460
