image_path,score,x1,y1,x2,y2
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_235250.png,0.8011,192,19,367,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_140447.png,0.5892,225,234,318,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_123022.png,0.8095,709,200,821,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_035354.png,0.8626,688,172,828,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_202925.png,0.8357,206,132,356,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_202925.png,0.7345,731,230,819,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_060557.png,0.5692,472,129,562,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_060557.png,0.5154,706,13,827,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_052955.png,0.7512,697,18,831,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_095355.png,0.5225,43,204,98,461
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_033000.png,0.7584,709,234,815,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_222855.png,0.8832,199,18,364,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_120556.png,0.6829,714,259,789,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_120556.png,0.6437,230,220,304,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_073107.png,0.6147,712,15,817,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_073107.png,0.5030,460,14,556,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_015354.png,0.7402,714,201,822,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000326/coordinate_20000326_200455.png,0.8196,212,145,358,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001009/coordinate_20001009_184920.png,0.6821,607,199,679,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001009/coordinate_20001009_204928.png,0.7256,587,209,666,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001009/coordinate_20001009_202521.png,0.6827,585,259,665,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001009/coordinate_20001009_142512.png,0.7924,591,201,683,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001009/coordinate_20001009_220527.png,0.6178,591,61,664,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001009/coordinate_20001009_170527.png,0.7636,586,14,658,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001009/coordinate_20001009_154913.png,0.8461,578,44,679,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001009/coordinate_20001009_194926.png,0.5785,577,222,631,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001009/coordinate_20001009_090517.png,0.6734,607,264,667,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001009/coordinate_20001009_214921.png,0.7059,586,90,666,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000214/coordinate_20000214_120208.png,0.6039,868,223,930,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000214/coordinate_20000214_105006.png,0.6311,871,155,929,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000214/coordinate_20000214_105006.png,0.5018,538,92,603,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000214/coordinate_20000214_065120.png,0.6025,553,161,591,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000214/coordinate_20000214_202503.png,0.5404,893,26,930,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000214/coordinate_20000214_160145.png,0.6980,889,34,929,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000214/coordinate_20000214_092605.png,0.5034,543,149,591,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000214/coordinate_20000214_100215.png,0.6182,881,240,930,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000214/coordinate_20000214_060320.png,0.6668,552,242,603,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000214/coordinate_20000214_214928.png,0.7646,816,254,929,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000214/coordinate_20000214_214928.png,0.5062,0,244,80,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000214/coordinate_20000214_132734.png,0.7464,866,68,929,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000103/coordinate_20000103_175009.png,0.5600,568,64,673,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000103/coordinate_20000103_230551.png,0.6614,0,191,88,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000103/coordinate_20000103_075006.png,0.5505,602,130,631,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000103/coordinate_20000103_162616.png,0.6962,577,88,664,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000103/coordinate_20000103_192650.png,0.8074,566,38,675,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000103/coordinate_20000103_142609.png,0.5922,578,173,650,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000103/coordinate_20000103_213059.png,0.7609,568,15,674,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000103/coordinate_20000103_215353.png,0.6029,553,15,673,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_125252.png,0.7622,569,16,728,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_140447.png,0.8321,572,16,727,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_150453.png,0.8522,489,218,596,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_090520.png,0.5265,546,60,699,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_090520.png,0.5108,708,186,746,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_090520.png,0.5077,587,250,655,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_170451.png,0.5788,501,148,592,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_170451.png,0.5015,492,27,598,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_073038.png,0.5432,592,15,678,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_200446.png,0.6025,342,90,429,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_145259.png,0.8479,495,237,592,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_202848.png,0.5498,341,53,428,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_122844.png,0.7528,569,16,730,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000217/coordinate_20000217_185246.png,0.6474,207,136,259,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000115/coordinate_20000115_082231.png,0.5204,200,223,295,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000115/coordinate_20000115_233047.png,0.5356,523,238,597,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000115/coordinate_20000115_233047.png,0.5318,495,17,637,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000115/coordinate_20000115_125359.png,0.5792,506,76,559,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000115/coordinate_20000115_160548.png,0.5719,290,15,401,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000115/coordinate_20000115_120552.png,0.5628,526,170,567,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000115/coordinate_20000115_023632.png,0.7140,865,250,913,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000115/coordinate_20000115_195359.png,0.8557,480,235,621,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001101/coordinate_20001101_220518.png,0.6213,300,33,427,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001101/coordinate_20001101_220518.png,0.5800,795,136,929,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001101/coordinate_20001101_004920.png,0.5328,242,24,368,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001101/coordinate_20001101_200522.png,0.5017,265,15,562,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001101/coordinate_20001101_034921.png,0.5463,250,15,417,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001101/coordinate_20001101_234915.png,0.7773,264,58,339,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001101/coordinate_20001101_234915.png,0.6167,769,34,931,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001101/coordinate_20001101_230525.png,0.7498,773,89,928,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001101/coordinate_20001101_230525.png,0.6639,267,175,335,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001101/coordinate_20001101_052520.png,0.5198,731,173,798,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001101/coordinate_20001101_144927.png,0.6183,264,154,302,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_234819.png,0.5766,187,264,235,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_170452.png,0.8745,631,201,851,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_080518.png,0.6154,638,46,706,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_080518.png,0.5498,536,17,711,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_080518.png,0.5002,533,230,626,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_034923.png,0.7575,371,87,453,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_110518.png,0.8829,484,17,738,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_040527.png,0.7293,372,42,453,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_124917.png,0.5048,152,196,234,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_102518.png,0.8216,504,119,729,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_102518.png,0.5399,493,18,720,461
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_014915.png,0.5351,679,115,763,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_014915.png,0.5214,676,49,814,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_012639.png,0.5456,683,113,814,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_150513.png,0.5331,510,17,612,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_062528.png,0.5065,359,194,441,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001002/coordinate_20001002_162523.png,0.7887,632,234,834,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001001/coordinate_20001001_142547.png,0.6071,150,153,301,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001001/coordinate_20001001_214951.png,0.7832,678,15,834,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001001/coordinate_20001001_092552.png,0.5374,294,78,349,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001001/coordinate_20001001_012705.png,0.5310,798,19,891,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001001/coordinate_20001001_162556.png,0.5127,360,112,394,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001001/coordinate_20001001_172545.png,0.5656,363,178,408,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20001001/coordinate_20001001_090549.png,0.6144,298,121,344,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_025057.png,0.5459,680,14,890,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_025057.png,0.5065,680,14,889,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_160550.png,0.7726,630,223,717,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_160550.png,0.5225,534,202,723,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_035058.png,0.5914,676,18,890,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_110550.png,0.5578,223,253,268,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_095056.png,0.5376,310,16,429,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_015057.png,0.6283,685,147,778,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_032559.png,0.5304,678,16,893,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_140550.png,0.8784,493,107,688,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_140550.png,0.5925,517,255,664,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_202601.png,0.5972,514,221,647,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_042601.png,0.6236,679,17,886,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_002550.png,0.5378,685,15,853,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_000554.png,0.5398,694,17,780,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_000554.png,0.5241,687,14,845,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_235058.png,0.5013,303,15,403,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000313/coordinate_20000313_082603.png,0.6156,161,58,243,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_150557.png,0.5267,499,188,577,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_023015.png,0.6303,157,17,346,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_090617.png,0.7601,138,63,389,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_090617.png,0.7361,578,260,742,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_082958.png,0.8070,169,116,363,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_200549.png,0.5662,288,157,353,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_062958.png,0.7132,692,250,773,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_062958.png,0.5911,493,162,597,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_073111.png,0.6595,205,185,341,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_073111.png,0.6505,491,121,586,461
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_195349.png,0.6297,279,158,363,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_100548.png,0.5731,508,195,777,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_135356.png,0.5978,520,229,590,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_155400.png,0.5632,279,195,361,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_212952.png,0.6708,279,109,363,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_220553.png,0.6607,279,113,357,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_120552.png,0.5688,480,20,623,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_093011.png,0.7925,575,233,756,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000122/coordinate_20000122_093011.png,0.5306,133,30,361,458
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000408/coordinate_20000408_195222.png,0.6345,231,203,292,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000408/coordinate_20000408_013032.png,0.5084,248,129,291,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000408/coordinate_20000408_230418.png,0.7118,73,258,155,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000408/coordinate_20000408_022927.png,0.5035,581,15,683,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000408/coordinate_20000408_082855.png,0.5793,652,191,691,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000408/coordinate_20000408_150418.png,0.5476,525,254,659,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000408/coordinate_20000408_165217.png,0.8722,510,165,702,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000408/coordinate_20000408_062920.png,0.6056,270,68,333,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000408/coordinate_20000408_135217.png,0.5201,645,228,686,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000408/coordinate_20000408_172821.png,0.8917,503,93,706,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000408/coordinate_20000408_175214.png,0.9038,503,34,707,460
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000408/coordinate_20000408_162809.png,0.8624,517,211,694,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000411/coordinate_20000411_015254.png,0.5558,272,194,370,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000411/coordinate_20000411_020453.png,0.5484,276,187,370,459
/data/minkyu/Kaist/Relation-DETR/datasets/final-dataset/test/diff_coordinate_image/c2_coordinate_lev1/2000/20000411/coordinate_20000411_152844.png,0.7006,630,77,765,460
